4x4M_p_b8GvLkc4fe00GHA,143,4.0,indian
y_bDXn5PffeXZLXM4ZpvzQ,12,4.5,indian
JvV8sTgUX6abRQPzb3hLgg,92,3.5,indian
NL8nsC9VzhQIAs5yfC2cVQ,108,3.0,indian
CN-ZjeSCht_lOcEsuVSfgA,187,3.5,indian
1ckkPS7KtGSu_xXXWKcbvQ,139,4.0,indian
q3QWb_zYe5TxDqByWv1bKg,64,4.5,indian
hKKDfUPcDX_c-RCWBMOr1w,328,4.0,indian
6KOeVK9KMmVG6Q3chyZ_Bg,123,4.5,indian
gc5VOvoqzM8UQJwV1mhdkA,260,3.5,indian
gHw2LnjgqyJclvlOjISv6g,25,4.0,indian
HY7Hx-z5lq1vAacDwYBfoA,47,4.5,indian
Rk6TXh7nINbzJoGtI2C5cA,54,3.5,indian
pht3NrQeuKlZpvnZ6Lbsug,23,4.5,indian
uwx3yy7Wu5u55EiXRv03aQ,164,4.0,indian
wMhJPpAQqmbGhOFErPh4zg,40,4.0,indian
oZL2RilA-P-PgkMU0AdR-Q,182,3.5,indian
maXkjUEZGWrKF7BFrrUUXQ,220,4.0,indian
yC-GsIbqeQnoVd9LYiOabQ,159,3.0,indian
WrMu2G5M2im56uYKTd4Bgw,415,3.0,indian
x3NeZ4xToUxVKDoZ32D5tg,358,4.5,indian
GVaTZnN7a-DkrK57l7BbGw,41,4.5,indian
pf_84vrm2-Ir0mVwzK8VNw,62,3.5,indian
NH7Ws65ZwlmOosiblfGTRw,45,3.0,indian
yauWDobtVPplAiACo1JuYA,71,4.0,indian
s9K99sWiITSfmq8VShUFVw,63,3.5,indian
NztBFASX-zzg0tROoLiKOg,66,4.5,indian
MhKxCsST8TfvEmqLtzj2Yw,34,4.0,indian
x31Xmdw1ekbG-TdD8hT0_w,168,2.5,indian
ml3ASw5_B5XLnd9kE8xx3g,75,3.0,indian
iXrKGRzIZK0pp31mO3nBzA,87,4.5,indian
uVRau5cd-OpqWIA-qsCiJA,59,4.0,indian
SxpRklyvo-VHZwzO2IrpXQ,31,3.5,indian
U3hvDT5CtQrnpg2zhJg3mQ,148,3.5,indian
zBf-m72ATTPTey-_9vu3Yw,1056,4.0,indian
IRRhwACUiMaqkBVAZiCzeg,65,4.0,indian
tIjQyHOubGeKRnx4wSwOeA,447,4.5,indian
80u4xIY1kp_25AUh9BW0Bw,107,4.0,indian
5iKAeJ8RVrNGRUNy-355jQ,251,3.5,indian
7CM15wd5d8WC_pHR674YXA,465,4.0,indian
HM7Mz6Hpxts58JJP7qELNQ,276,4.5,indian
OxQ1lGq3uzl8_fgW67rXdQ,116,4.0,indian
MP8Ey2ezsDCSowR-1X6hKg,180,3.5,indian
QHZxlt8nFqycBrxxizwKmA,69,4.0,indian
5lB2jlIeaEE-xoQ7fKygSw,42,4.0,indian
QEudjEGzNalNUN2V2dZVJA,1,5.0,indian
yLcJTiE4n_w4sZwSfMZYZA,34,5.0,indian
RSSe0b5ozB5T7uxPe246KQ,53,5.0,indian
EbX_9tqAJs4gW51gZpOB7g,516,4.0,indian
zSCp9pjEQ_M3LBuPRDo-Bg,280,4.0,indian
K9t9xqhbLIePem5Okb3J9Q,18,4.0,indian
CPBVjdezPyeBTxW1q6R1Zg,36,3.5,indian
UtknyDJ_DPut-FKRqs0wpQ,146,5.0,indian
EgxnURDBkeKXV9rKzHrJLA,110,3.5,indian
ZrhOYpCBzHYxM6jPQLNerQ,32,3.5,indian
oX0xsDBmBoFuAws5gfbs2Q,224,3.0,indian
LB-5zqmok2NI0DLkkjJ9Gg,57,4.5,indian
IDEq8v88W58i2QZuNFjl-w,147,3.5,indian
7QNfgCS66llLCsVu_8VOyA,265,4.0,indian
o21M4dKM4KQbzGVrlq_3Iw,128,3.5,indian
mc9lvusD4Na-KXT2z4ulzQ,188,4.5,indian
HsEK7jGmzI7KP1e0N_6uQw,30,5.0,indian
-km0gGCxrhcvD62mlDvV4w,131,4.0,indian
9x95RpLEIDRWG2Y9w4qz4Q,12,4.0,indian
S3dtt6qNyYfdF-I4rZTbXw,10,3.5,indian
iU0McmYWdsnD-NKRUZXhQQ,30,3.5,indian
8AM1gGIk6KVb27Q9TYwD9Q,410,4.0,indian
iPfHMcyE49cxJhoPL9KRzg,8,3.5,indian
9eZrG8nANKuoyGSqdj_gew,158,4.0,indian
7-mcmUETyMifs3rbpvCObA,24,4.0,indian
Z2qZSs6oVJQFSc44tytAHg,111,4.0,indian
p3E_1wktqB-Z4qtqqO9F-A,774,4.0,indian
XDFrK9kelRfGcQvBN3O1OA,96,3.0,indian
PAhIveQCsTzi7FNPPQPutA,12,4.5,indian
Xzc4Ex6Vx4T-RBc3N9fW5g,46,3.5,indian
aLnt6DwRxlSm8xD9nuEEmA,22,4.0,indian
iAW1UTfP8jL_vpwRh93VcA,55,4.0,indian
gJSX5IDyhjeMjz9IS2DIwQ,331,4.0,indian
aFhnb8k6H-wD070vvxt4Fw,122,4.0,indian
eeGh0KSBTBEeHzL3wSbdWg,112,3.0,indian
xEnNFXtMLDF5kZDxfaCJgA,8758,4.5,indian
0ORwxqRAliQvbYMIND19FQ,14,3.5,indian
ugYhnKrr3Q1TVV15R0EEWQ,351,4.0,indian
zy5MD9rhrPaZkCM1d1vmrg,52,3.0,indian
tbg4gR3jUUllR28cySo2kg,395,4.0,indian
xdioStDO8FAyQiZWHJiGZQ,172,4.0,indian
yRJfv1ERRieWTX-uHCFDtg,89,3.5,indian
7hgygLzjMf3YQE6oL1E3Aw,65,3.5,indian
KbCLZOKvPdNY7ptAg0kGxw,279,3.5,indian
jt6ygaAb0W_o3nWqbr_UjQ,39,4.0,indian
55spA8dSOvKRme3ix-k7gg,873,4.0,indian
nQfPwIasXCi8NwNKq65vfw,83,4.5,indian
f26O6kd8FCWoCXfQUNWJ2g,82,3.5,indian
U7QMrNTwRrPJ__0jbb6EYQ,240,3.5,indian
vS5WZNErrgWvHtiO3CTmqA,20,3.5,indian
l4fwf8VwAokv3MWT45Ab7g,437,4.5,indian
KtYEMI-_zy5hoZTBd3i3Tw,42,3.5,indian
fu5f6biOPsvgKYEfPfSZEQ,109,3.5,indian
yVvx0wKmBplFlMd9z10Ytw,193,3.5,indian
YMMzKiyXHhltXIqy2sMiAA,66,4.5,indian
PF9sOfpRWjQGviligM-lww,5,4.0,indian
KJNXC2NtxRPeu_nkk1PC4A,59,4.0,indian
1gK-0_lGqjxbwiHWcXXdzg,215,4.0,indian
yb9o5T88FPUXYOzxyXlUcw,202,4.0,indian
VMSO12sjs6W415PSogC7PA,123,3.0,indian
I8X2NYRYHdWrGrxIHZFJ5A,201,3.0,indian
O9AnGazrv5nz7p5mC6FwbQ,450,4.0,indian
DTxsUnrcAQO-OXwwypPZjQ,165,3.5,indian
SP-WFoCXb_uUTy0Kg1G03Q,212,4.5,indian
E8atCW6l6y1SVeEXbbXzEA,501,4.0,indian
MAjVFhRwxbOsMHLkObzh4Q,80,3.0,indian
u_j2PopX_tFfQvrlerjmmA,93,3.0,indian
-MXQI-AjTJViEekzs_5_8A,18,4.0,indian
RxlN-Q5U1J3LpK69VV9Xyw,68,4.0,indian
4zvurFltnSNVGTDFxjNyjw,102,4.0,indian
DY3RKjbIT3G8URhVEvQ_UA,3,3.5,indian
jRN12bcaeb2MjJoe2HmuJQ,50,3.0,indian
SJ6gBwqF219nV6dAZBt93Q,24,3.5,indian
fmH4YbvpYdcpaaYOL1g7wg,37,3.5,indian
PEEw2ip9VrmiMBP4b6op_g,144,4.5,indian
c5vz72Q9mAmRs2NZUsWpRQ,4,5.0,indian
MotfuoOFiEmOKOcRCnRhdA,153,4.0,indian
BYnd0Kbkrjhz0CGKMF1lqg,256,4.5,indian
pySuU21NBcNpM0mr3_bggg,149,3.0,indian
lTKwlr9_vWjNDPbt4I7bog,94,3.5,indian
8soP-zjZsslrb5egCkRDvQ,137,3.5,indian
sOu_0B7CgxYEzwagOh27Tw,34,3.5,indian
y-y2rMiSf5alNXMJTpTuDg,138,3.5,indian
khZwIk7s0AqTk0jy0WPvkw,60,4.0,indian
w2-VGvlBCMYo9ko8Y_PzAw,3,5.0,indian
llzZ19xTIrueN5XBZi4zWg,28,4.0,indian
ugEZc_Cc4tu71j-yuj9HCQ,56,4.0,indian
x5HLJVEOYF-cCmGEZFu9yA,791,4.0,indian
9tjTiVC2HepvHwEPdc677g,108,2.5,indian
WdaLydR9O57rWbTnQQQ1OQ,24,4.5,indian
WbCZW0OBcakQ9oxsLsw8vg,97,3.0,indian
T1k1t6NCxNa_2EZ1Sl-heQ,95,4.5,indian
IPObt34MFs_Icr83NE7RFQ,39,3.0,indian
wqYHhMnpdfUVGL5JI3Wi_A,923,3.5,indian
upaVTWhLsxcu1HXqN8iHVQ,117,4.0,indian
x9wa2M7gvf32swUSBP3uXA,682,3.5,indian
-_LtKO0FdpINUMAWMfDOOQ,103,4.0,indian
TcuWyuZAORVnQBPCMNbTgw,486,4.5,indian
2KCyOxOM5J9glFSpmLqb9Q,135,3.0,indian
3PabSEZ2ESexVFZznyozVw,235,4.5,indian
NHoKf98A1Hi8htHEfeptgw,133,3.5,indian
w5OkGoc_gcA3EA399aV1Jg,139,3.5,indian
dgz6m-9WZhahheWVguwfBw,1,2.0,indian
nydvJwzkth8lumyqKmCdnQ,53,3.0,indian
1TJOTRt9Ws1vHh-zKNZmsw,50,4.0,indian
x7apQYW3lRYo0D7Fv3q3FQ,4,4.5,indian
bRPq-Nmct5bOuOtsu8fC7Q,2022,3.5,indian
va55P895H8qYFBjjEk6LIA,147,3.0,indian
JFGHmvKmzW_TP6NjdvoWow,26,3.0,indian
pGr5QuQU7Ur5GHLvXbT8bw,1050,4.5,indian
iSiOfm9CdUhbS0eDHPHUNA,66,3.5,indian
idPuFfnCBOTckYzVaYpfBA,133,3.5,indian
74FFOreAgPphSwSZlfZzgw,527,4.0,indian
-D-ye8DU5KndJ7mqBpKU1g,1,5.0,indian
JdNzj7EGQLC9eqqw3SYBPg,361,3.5,indian
k2o2DJOZT0oGTM-zmAJUfQ,139,4.0,indian
jQD0E2iEhPmNqkEs-3QUwQ,64,3.0,indian
m1sfDqgDiKKyUaXo9DWVeQ,237,4.0,indian
LQvI-JYji1jO5wySb8KZiw,39,3.5,indian
mNf8XWHW8peGNhCr9HNWQw,86,4.0,indian
vnf1WSV7dTmOeOkIJ46hiw,35,3.0,indian
tf3RVircY9-8adku41N6VQ,406,4.0,indian
IZGmct19s3P8oZsHD8M62A,17,4.0,indian
Bft47FX6dorGwlUypMrG2w,82,4.0,indian
u_3TLN0u6LyOL01vdjFOug,1095,4.0,indian
til9hZedX5st86EamUudMA,127,3.5,indian
cfa699KGi9Ki-U_mCMVJvg,468,3.5,indian
qZgRPGUl01ldRuTd6pSOnA,188,3.0,indian
nqGp208f_wdqoLfNQgn_Ig,85,4.0,indian
3DVKbi5cSLMlmph43RF_kA,309,4.0,indian
dZENEWBMFMIbqIBGtlUwsQ,55,4.0,indian
0_ONgLkWOmGnjhCecpZPYQ,52,3.5,indian
zcgPjeIpjYDDVbTar9mfAQ,92,4.0,indian
MAwtBgCmrY-i_jbmXlDMkw,595,4.0,indian
pv_9QjRf45GRd3pMeKmmKw,9,4.5,indian
I2Y3_18dUz0CaSzsx_x7Ag,98,3.5,indian
shNn0uGXQBD7wEIhbtzeIg,2,2.5,indian
7cHTm1XExnsbIRiWi8TAaQ,53,4.0,indian
vhzkJobCGQ9cA93k19gbkQ,42,3.5,indian
IbB_7AxWQtDFW1iKnoD1Ug,221,4.5,indian
CpsnurlPqkUBWwqO69xS7A,3,2.5,indian
SkG1zH8KbRKKOgCDxFA4lw,189,3.5,indian
Q3q5ODGrzCGjTUKaFEWJkw,5,1.5,indian
VNmSye6SGkwtSijlPnV5YA,21,3.0,indian
xscOfj1dMkEKvhrRruLpIg,591,4.0,indian
kmUJxfIvBV1xlC0WUtjcLA,27,3.0,indian
K_s7EXV9Ly5jlxyNZ39QDg,14,4.0,indian
cuUmPDEY-1KXzShGdpsqag,508,4.0,indian
V4C5SzWmNkgPMjiCfEZ41g,86,3.5,indian
NydHMLL3iWR52oMd1s0GIQ,21,4.5,indian
ArRjkFlv7aIUfxNLvI1bwA,69,3.5,indian
0XC6L2GCtuaNEI8XFEyD2g,181,4.0,indian
a-gG1ZBVBM1VJ-Y9JLUnhA,291,4.0,indian
AJjQwst3ppWZ9BCfk-tQPA,1,4.0,indian
3Y-beEWD9prfpSZXrQjMPg,3,4.0,indian
jOVE1CWC00mmI_4Y3xuOUg,50,3.5,indian
p0aDcwnhhjnAfn67tEFesg,5,1.5,indian
pwarWuPn7Aw_il-epzJEgg,283,4.0,indian
lMyJ9lrwRddpsOR_WeMSww,407,4.0,indian
hG1H6NRQvWQkr7OeTFqDSw,90,3.5,indian
Fj5RosdsJV24ZT8S6X-nNQ,30,3.5,indian
XUYR7XBtPn0cIAn5hCl4Cw,74,3.5,indian
txfjMwfqr0HXNFZTJTkYiA,10,5.0,indian
R7MDZP5G374JA1-kaR2CLw,72,4.0,indian
LaBJkwwC1lrYtooJQkvh-A,15,4.0,indian
L3PwWn54PvHm5Rd4oUg7xw,55,4.0,indian
RdcqVP_xjxQEbNRMYccBQw,100,3.0,indian
SExVenfR3ScUzIJHdUpxuw,15,4.5,indian
wPDNt1enVbzu01s0sVAvsw,43,5.0,indian
iHiEMvbpLzNYTMsd5-VnQw,268,4.0,indian
pKnqJZpCX3xYIURHOnWuig,14,3.5,indian
vksCRTDJO6ZrM_JFRxnG9w,4,3.5,indian
gMgnrr8dJzJJLVH1IbFUZw,24,4.0,indian
4SK9aWKC-Qwk-cqS2dWbfw,5,5.0,indian
PwK_4LPh7yQ2VcIGKNKLNw,12,3.0,indian
fXcKFl8IiByjCFUyWtw2PQ,3,2.0,indian
3Wu7lGDEwuP-5OW1rdg0OQ,122,4.0,indian
CP5zlAOYYne7uhzUC1LyuQ,65,4.0,indian
oyRcOkU1wvznOfQ_Wp3IzQ,20,2.5,indian
VvIzNbkl4PDPzutZdxWCJw,18,4.0,indian
1ubEg-rrSE8IWXl6lJzIGw,392,4.0,indian
_kaQarBVxm8rHnyeFlCwTQ,15,4.0,indian
SenZItlZ9eIWNCZ5yB6PdA,6,3.5,indian
pg2NNr7wQeMo5cJoTYPBRQ,54,4.5,indian
I8rG7zAwNbBOji-R8MYwcQ,1,5.0,indian
iFhpdc5cI_uiNAZrPlflpQ,104,3.5,indian
lhfgFU9cQIquGaLpSi4r6g,5,3.0,indian
wP0s8Jv2eFRMfjFj7isYUw,245,4.0,indian
qCXi2Iol5qVclFAdFyZDpA,35,3.5,indian
CcncHLot-nt8qECbw3SNsg,130,4.0,indian
__XmiV4VwrbVDVHrRzn3oQ,81,2.5,indian
rML0mPoWQHxG8ifHGuI7pQ,82,3.5,indian
U5f1QXqdLW2dJ2Cy3tfLyw,67,4.0,indian
VakC43fJQAT5c6f3rqPlOw,25,3.5,indian
PZLdVjlGHc9XlvFDdxHcIw,17,3.0,indian
5K9dDoK_BLgAAAvedRxemQ,6,5.0,indian
XcurvEBQwi0g8Tm72uABlw,19,2.0,indian
R0FryAIetxATjdYwOdy1aQ,70,2.5,indian
bVyA5z69287U9B9W88hERg,265,3.0,indian
jlH66jTIZUwX5MT1D-lhvg,30,4.0,indian
h1PXV90jW1bXIWVlKiF0NQ,34,4.0,indian
kNzjRlXzL5XJInDqNwfMgA,5,5.0,indian
pzVUUB9bXZMK8KvRLOoUWg,1,3.0,indian
5xk_sMKB5S-uo_6mgJqA9A,84,3.5,indian
XwJwqa89PK-xPSiEXAs_6g,11,1.5,indian
oWmHgBlcY9yNgjUo7mNX4Q,4,3.5,indian
UgVY-74sV9xHzx6WR96Wog,33,4.0,indian
eXrk95smyEBBIOJigCvo7Q,8,3.0,indian
ujKLiI39ie5K_iB-TLaFMg,31,3.5,indian
EXFJUuKdtnf4eV1IF1drWQ,47,3.5,indian
OBQ2IKvREm5oW6_uu-v_uw,195,3.5,indian
XYusVoJKFBU_-LIGYlkZeQ,23,4.0,indian
Rr55bXbJcfdm4lIf-1f0Qw,228,4.0,indian
8wYaKJvVrRUaOwqVrVw-jQ,2,3.0,indian
AtPhAHLLdmro_p6FP61qtw,16,3.0,indian
R7PHDW6wKzYHOOh4f6MrzA,20,3.0,indian
WBJLoLeRSSzRDrzOv5IRng,3,2.5,indian
KxyH5zvTyXawl17lHjA4SQ,191,4.5,indian
kl8Lw7RD7cSeX55Ad5ab7Q,41,4.0,indian
oiiQ_2cIUTZG-8qTlcwiuA,19,3.5,indian
cWzdIJhEDZIjSGDpYGWy3Q,199,3.0,indian
_ArDQIKj5qHgmwNnnIaIIg,241,4.0,indian
52tGj_mESixieiWsp4_pOw,22,3.0,indian
jNYhFfAXN3qyy9JbKla9AA,42,3.0,indian
QK4oWeb8EItwV5U3YH_R8Q,72,3.5,indian
PeLeSgbctqoS_L6g_cvjUw,35,3.0,indian
JATyH-KGyi8GH_KUVLid2w,3,5.0,indian
MVNhVKCIqWXUyhwqWMOnYg,10,3.0,indian
q6BN2aVJFFFkUF4BgpeuyA,75,3.0,indian
-PCQyh7uZPBamQYfpI8RBw,98,3.0,indian
HYW2O2qycmFiGUNt_TlyPA,191,4.0,indian
yqKzYJHASzNlytsMUmyAsw,28,3.5,indian
phEamT8HRnu-RFFoCbJ5Bg,5,5.0,indian
8mNN98-kejLAJLR9p7_mvQ,18,2.0,indian
UFRW4RurzgXnn3eeZXLjJQ,3,3.5,indian
tjstlcFtOiXnUU1MAG1uqg,289,4.5,indian
LpQIn07liSugCw3IIQNyvA,4,2.0,indian
7CloPu57SYPIrJAB1Ie0Ew,35,3.5,indian
RIl9kkzPz530mPoo-_PIgg,16,3.5,indian
tAHRDrCR0l_utA91IyOYNw,111,3.0,indian
dzI6MzwKbrhJN5dEeUbX0w,538,4.0,indian
mYu2soE6QEUYvIth0KL9HQ,34,3.5,indian
_oB3M47mlg3dJGKKIYkRIA,13,2.5,indian
3RuiiqUg8C3HZ-RuvlqtBg,66,2.5,indian
i9EgpwRQVS8kEcgbyEzOeQ,4,2.0,indian
NInbW8FuHAFwz354Ebm4VA,69,3.0,indian
kjDnwT4HwQDVjGo1OInaEg,12,4.0,indian
4LVINhq3y4hCrxtShrNkYQ,162,4.0,indian
F45gH5oEHbuptyHLRV8ZWw,14,2.5,indian
HGJU4aVI5uXxSWLVqp9LgA,248,4.0,indian
o7fIFh6OgHy8jryyYM3VNA,267,3.0,indian
g8i7ZoTri1fUGkaIM6fP9A,286,3.5,indian
EycuZuG4mSMdVcweEwC1IQ,81,4.0,indian
sUVRmTS3gwZtdDbjA5TPpA,8,2.5,indian
L02D3DmTwrkap-BaAfIg8g,4,3.0,indian
_lixxjh89aMAcEhyvQDIiQ,107,2.5,indian
sDgN-TGeEz-wd8kWEUWwTA,569,3.5,indian
9JsPac_weBYz-SFMo5dzqQ,36,3.5,indian
kTi9RbFCUGRySbZnq0pdlQ,127,4.0,indian
_ztYFP1H6uJmR-9cVLDU5w,69,3.0,indian
61H9oV-8y6EMZdcKnQc-jA,218,4.0,indian
s4pRTGVcKMfybxpyKu4KzA,47,3.5,indian
KeVQTRyG41doVE3YVsV7Pw,74,3.0,indian
UL1HHTZCOJqBTgQMPtvA6Q,68,3.5,indian
1-4W4i1fj9rp0Blrg0Q1zg,89,4.0,indian
zSAbFi6e9WTtnAzhD5infg,178,4.5,indian
FhHRG5CjoST2jMlz6uANHA,11,3.0,indian
lMoV8XWfzPsN1Q_Yl40sAg,260,4.0,indian
wfJCzfotoMELb74z4lITOA,150,4.0,indian
35bJdPviyOHhiFHOFStN4Q,11,3.5,indian
0dQ0z5qAqg9CmMmbEDs7rg,15,2.5,indian
KLLRrrPHsA5oQKYwreTI9w,16,4.5,indian
hLdrBdGwy_eDvayx8VAndQ,3,4.5,indian
xnrn6Ibn4T22vTjYX1H1zQ,13,4.0,indian
fNxI--522GxiStC-J3SnTw,19,4.0,indian
85123ck6ZQF5-4rTQbDHjA,2,1.0,indian
XNJgKHavBZm47RpudtAn3A,68,3.0,indian
nVNLmnYK3cBPDSBx3qKq-w,103,3.5,indian
KDr72efaFAcQXccdA4yoaw,10,4.5,indian
HOKbDzRHb-uyDHihqp2YAg,85,4.0,indian
zUs0dYx8zPKTkFiLdQKf_Q,27,4.0,indian
DsW8a9zwKWXBA_xOqKO-yQ,215,3.5,indian
80YK6JElg_pHjlHLlOvkmw,291,3.5,indian
FdpEdKi4YbTu4t7B0tufIQ,15,4.5,indian
UOaXJyVrr9l1XO7lGaT-bQ,38,4.0,indian
-DT3bduqJca_u3DGDarUkw,9,2.5,indian
GeXd_6XseU9E8oC1p1SaNg,162,3.5,indian
YrqwvI1qjgzIn8kdPKZbwg,162,4.5,indian
xhWqjDuoORYBVgZVc4uK3g,162,4.5,indian
KU8N7dW6vgOA_-HdVL8o8Q,10,4.0,indian
pbUj94_m12hdxy06vnsUpA,225,3.5,indian
uXtaduMyk2oGdnHYR4ZafA,171,3.5,indian
w2oSwwvOf-DBnEUumq_TIA,603,3.0,indian
oBcqZs0CAZjsLuMB-mNJ6A,319,3.5,indian
wqOBqXkMar3xPOHfkWGwDA,209,3.0,indian
jUD3vbZS_MGkDk2yfBXZuQ,56,4.0,indian
CZZkMp7PST4VHBnaHCUoHw,39,4.0,indian
-GkhPQ0AVLoIAzPGfQ_SaA,12,4.5,indian
CzfYoFeJX9bBYvRZoP2Q3Q,376,3.5,indian
Tl62WKPOTpGfhSTcHNKkLQ,1,5.0,indian
fv2mCAA4VtJxrwke3TH1cw,58,4.0,indian
11joI1ETb1Vh6k5NoGhnaw,7,4.0,indian
eT2rROrWDAr0auGYqQrp9A,89,3.5,indian
clRkIWrwyNVpcZdhrYVB5g,17,2.5,indian
QV7OzZd6RsQjAkoxbHqEzQ,149,3.5,indian
bvNXEdDaUyy8zkth500qaw,96,2.0,indian
nF4TpiO5N12f5mYRyZ3ktg,21,4.5,indian
qy2S_akh9RjSAktwUKf1-g,401,3.5,indian
5zbm-v588DGgpce2MjG_5A,71,4.0,indian
3_pn5nxp9NuGv7tJ61Mslw,38,3.0,indian
0eRir9RUGAnfKov68kvKVA,8,2.5,indian
GafVAOtTmzjiC9B8jKPm_g,151,3.5,indian
SAtNtvCUs9b-Ak55GP_G3g,1,4.0,indian
AKaO-EaJ8EgUnx5EPZ8N4g,90,3.5,indian
YTzWgctWFVyw_07NPTnDNA,13,3.0,indian
oYiswrz5gNiZBsd3QUR9LQ,69,3.5,indian
3vpqJK9Oz515AZR-bFW5Ig,1,4.0,indian
QsujlS_gBXtR6SQjWl02Ew,10,2.5,indian
rBYSwbua5I5dzMTRX5o7Jg,44,3.0,indian
RFiR-vXB46apdqHYr4S57w,10,3.5,indian
8s5d0nkoNMgu9Oe066q_lg,81,3.0,indian
Cq2IVq7VOlEzQ0YfdPqc-w,37,3.0,indian
xuZXAeIe7AbhiuKDnwBknw,19,3.0,indian
blDT9_3bnnWAwtBAODIENA,71,4.0,indian
7d9M58Bi4ZzgZZjLjvrzUQ,11,4.0,indian
_ZxbRvQDWD3uVu3o9df82A,1,5.0,indian
5g7Kz9ffnv7t47oaomIlqA,176,3.5,indian
yndzCcgUIkGhvTyF4va-Eg,29,3.0,indian
EGUPGM2TuwMMFi3vifYEVA,85,4.0,indian
uOwNAh9yZuq7yItvw4pZqw,92,3.5,indian
6KrznDMeNCMA9wQrr6qwLA,2,5.0,indian
dhG-YhfUIuEisQgru2QSKg,46,3.0,indian
bVkia681mgwsvAe0TckVbQ,14,3.5,indian
GuXLxV90U3k4Bs8VkxqPUQ,264,3.0,indian
U45dUNzVKs2KlM5HRgbDGA,37,4.0,indian
CnixInBJQ7LIf3WgBAEV0A,10,4.0,indian
ahKL-52Ogn7iPFjhQbbb3w,11,4.0,indian
WcTJzuVYTWHd0hvdAWO5Nw,13,3.5,indian
8YEW9Skc7m_Fl-7crFzPyQ,30,2.5,indian
XYK-0C5lAni5Zd0s301jLA,20,4.5,indian
SbXJlImRDoMeepmq_f96cw,83,3.5,indian
jPIZ3FR5LNcwPuUHi2Fe4g,72,3.0,indian
Q4lFkP8mC4PLnPErm3ibjw,6,1.5,indian
NNvB5YIkm_dApe-YbUGqeA,22,4.0,indian
-K9aoYpCy5_99gojar4nWg,18,2.5,indian
n_KosOPSHS81Yq0D6X3peQ,161,4.0,indian
QZcRSVUltJ6YreTeDx52lQ,172,4.0,indian
JuP4192zOiVFyPXPuc8EtQ,18,3.5,indian
cOnQnP9GwyvhQjCJbSz5Fg,7,3.5,indian
qf098TQ-Frxq4QyrlYqDJw,127,3.5,indian
uJvC_0oiXtFowcBVG5oJdA,2,2.5,indian
GBa6g6b3LOJz4IPl4JDMkw,107,3.5,indian
J2d9Ep1gy2X9RQQzhiCmzg,7,1.5,indian
gDJnGvKRrSrC8OkZzQi-oQ,3,3.5,indian
Tl3-184IK6tovU5IvO-lNQ,169,3.5,indian
z9Ha8FUrN4jnJhnEFNrYUg,12,3.5,indian
V3mSoUHcuFQwDHBPLTSbdg,24,3.5,indian
yNDY2nPrmXR0bfUAsIngxA,116,3.5,indian
JYZIJRhWc6KA-SWuFJPAXw,9,3.0,indian
Gw9wDneQviRAhrpEUkcnWQ,133,2.5,indian
GgVSxkEzFRyAorxuODA1tQ,2,1.0,indian
7f-oylSG7GlfPRbfWo99LA,12,2.5,indian
QAD4BeDKUfvH5SmNtkVhkQ,94,3.0,indian
0wSOGZrj4ILpZSgE7SaYuw,418,4.0,indian
o8KtWVBIVI9E3YYM5r0dPw,101,3.5,indian
azCB19UzoGl7njg5FDudaw,109,3.5,indian
WCzh8JOXq1xFrOhizQKCEw,12,2.5,indian
1STHZRLclKk0QxkHOznFkA,58,2.5,indian
kNMQuwgqF0A-b4nSd2dH7A,3,1.5,indian
Pqp4dGeEwCG1cH9mZq2rJA,1,5.0,indian
B-lbpKcK1sVfqGdlmagKag,142,3.5,indian
kkp7VKm-A-IOeFyXNFAM2w,215,3.0,indian
ttK6DFxTuUhONX1KVav1xg,44,3.5,indian
R2VSWR_2bNhfchNqdgQR2g,10,3.5,indian
ejrmaeYJ98VNJn7AbxkcOA,62,2.5,indian
j7fFfjr8rIqXjfEJ4FUs2g,5,2.0,indian
VLQrI-Qua7Ok02fAAuwvAA,16,3.5,indian
zYT4oevZCBO1J2r1heb8VA,72,3.5,indian
tHY4jNvSgdIYoWnE9b7IZg,8,4.0,indian
duCiuEkLatp6OpuLuzNvVw,17,2.0,indian
MHuhN-URZQ22Anrpu6juhg,87,4.0,indian
_U9PlIheyEyfAn7UUxABeg,49,4.5,indian
IdZ9HpVlPA4nVK20-VNQxg,3,5.0,indian
cP7vkHiDU0emIPrEexv5vA,360,4.0,indian
h7zUbQHTcCDHGY1jdyT8hg,38,3.0,indian
X_AQHQmY2pO_YHaojU_rMg,173,3.0,indian
AZXVhEWU2FAqI40b0ZvzfQ,36,3.5,indian
ju6btoDb3UFhnmmPwrOWgA,5,4.0,indian
FEhAl2T2UGwnsdvjLIQbQA,152,3.0,indian
ZK7SsXac5ustSOKX1aSMBw,49,4.0,indian
WY_DiwBhCjqVkk1IKhUGcA,404,4.0,indian
ZzCZIeZMhpCwrgNZWhbH-g,9,4.0,indian
EqZEbtu-91BdCPd4chXPVw,147,4.0,indian
7_-bW_FsYc8Un6R176IKpg,15,2.0,indian
ZywebG6I7Qk9HxsgA7TC1A,1,1.0,indian
hlbihpX8g_mL5A2Wjj8unw,8,3.0,indian
F4lLNqPJULJbiIm5CeoE9g,120,3.5,indian
2oTv1oZ5qF43P2K8DkDtyg,427,2.5,indian
fKCbpU4CUazTwg3wgceHnQ,5,4.0,indian
7ODapIfgerSKkAjKR0a2xw,60,3.0,indian
3XNxpgOe5S46uVbIBm0-BA,21,2.0,indian
